load_demand_kwh,transformer_load_percent,hour_of_day,temperature_c,humidity_percent,renewable_contribution_percent,frequency_hz,season_code
19.107223017939134,61.50044186438515,23,25.33350393323955,44.37743320138903,15.826909469982596,50.0147858272246,2
142.84397521546666,56.02834428886394,14,34.49712998630034,54.140056533524984,5.1478910119557,49.97015552460206,2
145.18848463043832,53.84766008146046,15,37.55294039301563,60.92911427657445,5.023792335539655,50.06653874926989,0
123.17562873630456,84.81443879390699,6,20.833136367653648,54.625821273812605,13.877806413154593,49.998681340082676,0
52.645927684271896,66.9937481884033,20,27.952951591840723,56.61027854736608,0.9980391350807527,50.08232658274169,0
23.67409596089374,86.23833857643808,9,35.24618064043877,54.688795308719534,3.6566424759681135,50.085602847345875,1
105.79262371170196,53.26781703994712,11,29.09837779015174,42.074958359153975,12.475840182238427,49.93308403042568,1
71.62134912354418,65.76451689153052,23,25.345052595871906,71.85473504122213,1.8938972762389938,49.90046468122638,2
27.085352878269035,76.97456461876686,13,24.3961069764638,69.86462101767347,11.90265169366588,50.09678618802848,1
79.32476741557782,89.53615824194819,4,22.630365338327557,72.66917492393404,14.220187978453353,50.0812275072255,0
14.814392956130575,65.9376251466035,20,37.14259119712565,49.61549480168137,13.537998422193432,49.91108904714077,2
137.3048562910295,81.29456882185045,17,31.50710806503112,54.78272708062426,26.075245722092617,50.06660685278821,2
46.229197424002365,94.29888741180935,4,21.52769889982912,70.98079634724611,15.901873651551973,49.99156098651184,1
102.75311980955748,80.79315940911523,2,27.65160647141271,69.98137842299607,14.039413874341301,49.951792321004994,2
53.639550652517535,61.64797373768169,22,27.354673016102197,65.31651546771339,12.321277361749987,50.07574930473539,1
82.80952296489352,51.220039077826904,4,23.63478381418926,57.52066250050987,24.528701349134586,49.93933344647806,1
86.53943910805916,93.50494369504649,23,28.710152509443816,85.6465502387345,26.851698119994992,50.08945999988401,2
35.87962377357378,51.063470542519354,16,26.641987307862728,56.98851211494219,25.597274075913525,49.941124297539865,1
145.7418478870382,93.73508363420997,18,26.83607410984365,62.78095782186258,20.206397343941724,50.02273663754575,1
118.51859527055603,76.4468567013606,18,34.78053115575918,73.90569154771043,4.120852379060227,49.944617266905794,1
141.5298518189865,96.95338492564481,20,24.465267710103927,67.1510715433382,8.306099084760367,50.009133732993725,1
135.27582905987083,89.93916178868326,11,32.83719917710711,57.34429881821928,1.381891910459323,50.03679502598303,2
93.70599703355192,99.89670552666686,8,31.412992477618698,61.78223952282549,27.92472224970342,49.93804558616403,0
139.06239290323634,67.53559077258551,0,31.361850246757346,79.7240408926753,19.823955890727312,50.00417715654014,0
22.388950287268727,88.35941444655634,17,33.26014692283552,53.90645777433062,22.390886529397246,49.993811948878026,1
37.43760073868033,70.0965456804621,20,30.967640723913078,47.112761988840774,9.347152187466868,49.91420748428067,1
16.33182044747533,73.99378101519544,3,37.585102296927694,55.65816009148885,25.369605668320272,50.063661563535064,1
55.54624630685701,81.37527316091851,9,33.511601839005195,82.47671077439506,7.788098511254356,49.967136480128566,0
64.41482055652747,93.68385570931693,6,30.939265027427762,44.44948574281733,0.049312713373490524,50.01491643951038,1
47.988864448345424,99.20417345996475,21,36.5952624057529,89.58480366862258,11.292448875620819,50.00295684698663,2
126.0232512812701,88.41367069322591,22,32.1229312986696,67.05014494638313,17.122844428772204,50.00265210091409,2
59.9454657371025,70.8883391083667,0,25.82288495570358,89.2422871983547,14.361145738965677,49.9214444788417,2
49.330831356233304,71.06785011385351,16,24.141898363531425,86.94982110429888,25.86228427729791,49.98469640184987,0
85.97745164215479,86.87911507944457,23,23.046555713253575,62.64068571054584,3.162158578685008,49.99047335184132,1
29.72939149646677,61.938857288415115,1,37.98910425092203,49.924553730267455,16.614703219011766,50.04672856807289,1
122.30757730556556,55.52370565656973,10,34.202708635961315,48.244238828256925,15.389380494627222,50.06800376638414,1
20.437090115167916,67.73110788203883,8,38.74756876328642,51.999468193497876,8.441789465164891,50.00899645562001,0
148.16417112407242,64.36194958270409,6,32.06583611429886,75.50663202822687,24.666843377310318,49.917356590813,0
118.11426770153204,64.81540602279951,21,29.46801762989825,53.64749973657439,22.58545967646619,49.94736989411931,0
37.82019541478414,61.680387552495496,16,21.194329779417785,57.07126348021492,21.98577561995493,49.93298680537055,0
10.773096397304336,52.104659481818096,16,33.432845630920596,62.43894019973074,26.285774348086683,49.92492301263783,2
124.16459998367678,50.89369673667069,1,31.644175195364625,85.66163402107281,21.683538018645635,49.97317985972356,0
108.9600281386664,99.38611948680158,5,39.80417787175243,49.469670894242306,6.955238751441794,49.945878700430875,0
112.06100352573823,71.38865668679311,13,24.78317555564486,40.25132763049015,21.166881349490733,49.9436606223623,0
117.9778485360324,69.21633235798409,5,30.61474710573672,43.00482051890851,9.231084401695316,49.910938634915254,1
20.36625124277265,83.9823641346535,1,33.01914670236145,85.2383170840059,7.2652395104241165,49.903534008959085,1
60.18520199619817,60.912694393253204,0,32.891823494846875,72.37582324216815,2.1901077869888197,49.92055364852995,1
26.22166833351816,97.49805919751127,9,31.225870858968054,53.65203096639034,22.3208574104303,49.934439495884725,2
130.8344796225831,89.3172507207776,20,35.53856020654451,48.85962505055956,21.330028858494337,49.98619674576964,2
97.2617377558581,54.47055011561297,4,24.09962419053633,54.71333683185571,7.034984330222812,50.00210405225977,0
56.325723479370886,70.87903878924642,1,34.512544005488316,45.73984636256401,22.48137050172468,49.928118383634676,1
18.898169040043307,93.95591537810824,21,32.39469142866179,87.07664551422205,27.53522649280659,49.98495666830484,2
53.537525040192705,97.2366011145705,15,37.92150223589147,79.21030871826335,3.2408687247473775,49.96834976846519,1
55.525665083744585,73.37007556249348,1,36.943888780671635,63.11955884562704,6.979099151603249,49.93668472869959,2
112.14486496732897,80.67056946053539,9,26.302940782651064,83.24813025576009,22.507823822619464,49.90136814962967,2
99.25804598972984,58.35169730460376,1,25.52474649950306,52.47291021466161,8.235200205212347,49.99340357330435,0
134.2097839606857,99.55843130684883,15,39.633066477048956,75.85602842360967,18.739919228511503,50.037130349853044,0
76.11008952267291,61.58358506917217,15,30.54530361830513,82.80662495068717,2.4349267339114355,49.94525546682876,2
26.743194431362237,97.13658870675629,18,38.12841927828873,57.83843558116363,13.566074373106161,49.92636136597933,0
109.8542702112193,82.48233244961843,6,23.277620475609645,77.87322227253588,22.172742659788593,50.077408548889395,2
116.50990680636565,80.38683974394296,21,32.856378296003484,54.75361746321547,20.595418291297577,49.95500495449756,2
88.57880765972948,75.63442555082543,11,36.197203747211724,54.942856762951536,24.452163020274206,49.94472252395853,1
117.93540519363854,61.53349058588793,23,38.94790499172893,45.352858927709306,26.323563798095066,50.071419387921985,0
79.1313834910147,58.82640160027542,14,26.74680282034047,62.00290232546993,23.195505037762747,50.063421419833354,0
83.18259611347916,61.02431045350877,7,34.49962339848105,76.48559532487111,20.14763228816778,49.98966929410493,0
69.85574257019695,59.32191310721272,5,30.77626018079238,87.01104027856425,0.9516747544809345,49.99784777228555,1
13.558677744173327,88.97922367833766,9,21.212578521329363,70.1898495964548,16.04900020228332,49.9435497409668,1
25.104799779062624,67.5062629583365,2,33.79999474617887,83.15677688678696,1.1309317474455838,49.91566033409591,1
14.400085996142796,52.89213382816982,18,33.801931164756866,81.12473246451135,24.24203451348068,50.014686365071135,0
99.09745757692926,98.45513150704056,16,38.61213609693074,48.667152648764045,9.621735733798728,49.919668984318044,0
54.009837350685736,94.18929424817128,6,29.94624892337945,64.29087144563158,16.87288122353763,49.98985490939133,0
81.19989676305839,96.38761415976064,20,24.605018414210292,45.84617677626957,8.383359219567078,50.0880994397026,1
137.059306349653,99.74539113232177,19,20.891276468973583,74.10765807808176,23.475004331408808,50.09056687783412,1
44.900912080842495,58.69476246097437,3,28.312843733718115,87.4949834123038,26.595075799257078,49.94786645730947,2
67.45360922498816,69.81210094513294,13,26.038334001550037,46.854472903937825,11.959274826391919,50.02482268400913,1
115.77715939602682,87.91192378520456,19,35.22176612047751,76.69415654012707,25.88767180532967,49.994815252821574,2
42.03174316882715,84.8010309026896,21,27.085355296820932,71.61190754339304,8.012250223689971,50.07513702551722,0
20.77718737603102,57.69479531699275,14,38.98142392629688,69.18025185040499,16.039827692265714,49.95428617285521,1
50.56520340792753,90.79165624953089,23,39.246204059755684,59.50601173441696,25.762842895161118,49.90074048136648,0
32.57098021556062,61.22202859183304,7,32.41817180435416,57.75658238769063,9.77644027847371,49.93251224118628,0
140.15767132796023,61.19088074113115,20,38.57320574029766,42.26245945094439,28.621267952342574,49.96990456023388,0
123.13685313901837,76.84872114467068,14,35.21708689028991,50.895435412600676,3.6563850534415088,49.963144225954096,0
98.67652591145928,79.64699674208515,21,30.937192819502524,40.75884411434134,0.548252091705187,50.058272583824575,1
132.0044826262805,79.00431039189056,19,23.606158708455563,69.07085527910102,27.12406057734572,50.03611213322777,0
122.51409076587602,54.574341869887746,13,29.1719588702768,45.29266179389544,2.059459984436167,49.959911263922976,2
36.11980824404502,93.87304313151901,8,31.217489267252354,83.6509697014858,29.75667587842475,49.991548763433244,1
134.95825978859688,63.2800021294353,7,37.27923161470021,66.15715103485826,28.541905859373184,49.91911182079166,0
85.5079138681911,56.47574606414021,16,29.6266675307133,74.98449545293542,4.11062730108962,50.07962928896402,1
123.04162172296876,94.43740399344887,1,37.95349345355913,60.542854592024824,16.127538770776976,50.087084964889705,2
135.45278198928906,97.78257491148767,23,33.48697958046938,68.02899045005243,5.54760892401433,50.09596070707619,0
54.52048649606094,93.10638086327253,2,22.739981261073428,87.13295884833153,12.844655190903595,50.07371056615717,2
25.407269433874745,90.4758037362439,7,39.89962738650186,44.136701981183535,1.8427538777949803,49.934792177539244,0
41.91092275587184,82.7620990319511,11,30.544653215078252,52.696888596184806,6.717737633897686,49.90923929664032,2
69.79509040767589,77.54286853045696,0,27.837165928181577,78.99941634552721,10.898183891966987,50.01591934548254,0
124.52206722914903,54.34933799557051,9,33.18227528939053,44.936860344133294,13.159425007381644,50.08252100537662,1
130.50228165588808,70.42266065353493,19,22.17786627962078,43.78305519520554,29.324887746266796,49.93547027233195,0
10.973298274366698,68.6344258506157,2,32.73077293506709,58.07706993770193,24.235969370519438,49.90140858292483,1
81.5046223608592,62.98768918801631,5,29.96472000998546,44.60839792362162,22.122298329358387,50.061099209206446,0
68.43754044082905,86.17100568442925,6,28.133481399971664,69.25392211031016,16.111239442259226,49.91535913685735,0
41.09509346590224,74.79378675393855,19,39.06040042357799,51.31376254082999,25.1999328181303,49.98274120638201,2
26.781151426715592,54.0523107953824,22,30.450794334641067,84.78489815996862,10.179685069671333,50.03577746743776,2
57.266123996507915,61.009160097490565,17,24.382349589398768,79.17500404226283,21.26697338319948,49.947359517091236,2
142.0073585477527,84.16293818297979,10,29.179269587545974,74.9852603049738,29.813519261345164,49.91679251268934,0
55.24841048290573,53.80654297451501,18,38.38774809145345,70.8472013692251,9.438867268055963,50.05400424569117,0
82.63068704407125,92.56034570243844,4,23.52190942661189,83.17328651707317,20.22052604651902,50.02603501697741,0
108.42265424532489,74.75732635069872,18,24.279140773764738,51.15310307713784,25.329445924571473,50.09769809689736,1
60.908144333101156,74.0293288663324,10,20.260591355141674,83.65544213821138,27.47422750052017,49.96886160666399,1
146.0494915809345,79.62038923297588,23,20.283800987915342,79.47461492120262,21.537980728203053,49.91235247725804,0
144.74262129189557,91.23404829625746,11,36.58783253917025,77.40804131938427,8.508237702514087,50.04687000706706,2
45.24952141555098,67.39046039510966,9,34.64245213685912,68.06278390374621,9.788464547068394,50.00434668377065,2
79.61479082493396,83.90080762795318,7,27.100821129039165,52.31220804853,0.6227409637189263,49.94264078627783,2
52.122963374347755,78.28659819978955,23,33.966223144551456,61.17739579959482,22.82657933014529,50.05634579780095,0
49.87766921284547,63.35141350847107,8,27.904118526199404,79.67853272694008,1.2821881818585412,49.940751097169986,2
15.164172629634592,93.9314993177579,3,39.05793591995655,41.58892421786622,25.939570638082373,49.952132330966585,0
95.33900675718556,89.8713010803464,4,39.3410536285207,79.10253846318791,3.559818434236164,49.91850571087334,1
80.3750632520406,82.92259173292128,20,27.855875516186867,52.003537024378325,5.156295364077728,49.979886455806174,2
17.20702517499851,92.52908645471209,7,37.08443812681736,47.21546003608015,14.29579412496712,49.983785844787484,1
49.0105049931256,93.36471004799012,22,35.46178083394932,45.78506590901511,22.13641245506227,50.00291235806966,2
137.15722403533152,85.41814883575174,8,26.199998743435785,41.36250059754076,4.17006615597233,50.04179285342476,0
43.53866469337614,91.85066641818361,14,24.64079657802212,66.17932426107265,13.202132251994954,50.081220185736086,0
30.285282092771233,84.87357308346418,14,29.164693007856677,50.91299363468647,14.485538232303144,49.92754681977756,0
78.52338643885882,84.00703858801502,15,35.62697681228812,89.47158828898158,6.36856925005774,49.91086961966973,0
147.9910635754841,80.93056891075922,13,39.20335569457491,68.72183779361029,3.4667513004189523,49.90370624671886,2
43.88773801161006,87.63583197788206,7,35.27158137733145,46.89426346780052,25.092627689569184,49.92872427561376,1
104.098976636823,57.93025526465368,17,37.1041397003674,74.43812704056828,15.073969492882966,50.03158989715632,0
116.62674614602047,94.04353795994642,9,32.061286123410326,84.88717832548627,0.4314370795245892,50.0454954155993,2
43.26925615893595,93.5921763872616,19,36.708156616842516,77.25897476848073,24.089439039273117,50.057301142705626,1
111.95028880566034,51.462364151727954,5,35.688417160068354,43.821993051972385,29.423814162437544,49.94874164238087,0
61.48963858069545,91.29083752823814,11,27.5397108385256,84.79420905963298,18.17778586242742,49.961178962652305,1
98.52281628310112,56.44349337367226,1,31.039806042414423,79.69646929299824,15.111251612522121,49.9966269291131,0
98.69415950652525,66.7559427129571,6,36.09506243979389,47.915195005280715,26.35247589134885,49.912636619372044,1
85.00845577046618,87.1754128145804,15,20.921134683799128,42.58929443664084,28.57550369053796,50.02222830464225,1
22.640567807617163,58.03799480241541,2,36.161585647116596,67.86552876571542,22.636107477073814,50.09674700673515,0
126.94234938249332,90.8983512059531,12,23.557762480980468,47.80179056699885,13.363587892028635,49.9721612622756,2
54.909209096043014,91.6067088978871,2,30.293672342428778,81.7295476297636,17.766641979943213,50.05056949501828,1
36.1125914559796,75.37338668804182,17,36.165508791118754,57.91673283358369,21.028060950539977,50.000006783113925,0
15.708519817666948,50.31929358584168,10,25.0764215631339,85.64462223682877,5.828207130054043,49.92556236887208,1
92.72501204635385,64.35190665874563,7,24.91614878612306,68.2844086070503,13.41603096649314,50.016447489760516,1
104.85901065791954,80.84634591878711,5,28.055287969245036,49.13361921198341,24.89463794151855,49.95997485368881,2
12.322296049899862,99.05930890137117,0,37.89285595155269,46.97994336799,19.64176045495329,49.90688064169069,1
81.69302816189933,81.59067635083342,0,20.008855628744158,68.82362187788769,12.336122016355622,50.02698594602355,1
41.70940852771132,62.99017905320799,22,38.0276619328387,78.09418059312219,19.900876020440442,50.071786469864946,0
100.32419065732299,81.70028515498056,7,23.076140492832156,79.0752823871091,3.546672362173796,49.96895395337997,0
34.41130006069881,76.99926898579278,4,39.80172752134964,53.787870222064065,12.04492831694629,49.978059109442555,2
106.73128333434524,88.99226975755718,15,39.09693986076936,50.212337945608375,23.79385613889169,50.078204336593444,1
64.14294848207524,55.34903194134792,10,29.893503791825665,40.83781522461912,6.61526361409944,50.06272176267347,1
141.14219842314284,88.05139512510141,4,30.254404956252564,73.95995756005847,5.578845226722531,50.04299056471036,1
29.252932180439053,77.06332893380551,3,29.630986805517086,43.82841292167695,28.524559797492945,49.94975941275063,2
57.749289147036194,98.14960019294973,5,32.708872913190454,61.03806008829629,6.296928887586921,50.08204333099333,1
25.88629297368247,67.0936083019343,13,21.814434044698622,70.08410820091481,7.827557389505042,49.93088315150784,0
139.4571065589988,81.6310946566974,21,20.65235896683133,86.85544724598385,29.088478167130138,50.025354103883444,2
132.82750947333733,96.60140527550087,18,21.15405856831798,55.590106847788434,22.04125710795077,49.9057602361093,0
46.11182788012179,55.12548639953396,8,28.88730698483029,52.488608122325985,20.987895990705844,50.028743961264986,0
102.39776644478506,96.86142436182256,11,25.51095878438967,72.70800771430493,25.587791515637438,49.95542887037467,2
124.41110802817022,84.39428611504067,10,32.440791247419874,70.96195160267908,3.474692467103828,49.989935395436746,0
87.72811362392473,53.39185295525859,13,39.84884578749558,56.605489165406226,21.178687097400214,49.96905291041141,1
84.1510809698409,65.04817834734081,22,27.72646346152932,86.40509177548932,15.110658279847167,49.93455135124924,2
43.85932072606324,85.40860443226407,15,31.476825082090265,82.24311637448164,24.874519208524195,50.024396158018774,0
23.03438749282589,53.36753007343859,0,28.31207791814671,51.19912729325406,15.24425155995583,50.07639511102812,1
135.61020611346575,79.10852300881366,12,36.945433354437185,51.95712727172616,18.607240628067363,50.09181684845648,1
136.05852800286627,67.29415284764784,22,38.04472806924476,65.61501734435403,14.332263791986078,49.93846927263078,0
98.6342040182575,81.04577588837385,20,37.5471122441052,78.67860508653601,14.344767706675324,50.0434745548126,1
57.4641707468181,52.28710169062564,20,39.48744477358515,42.20201896942322,23.039099341854946,50.03286787332114,2
58.889340445772525,93.57684030761882,12,20.550383702808304,74.66675768673534,18.856992019418495,49.968675557914914,0
111.63379504183351,98.67444845886985,1,36.79632324291062,72.41179486910485,18.997896048282314,49.90381983987074,1
135.59543639336079,98.44389276428458,3,35.03544346078186,51.574004795649415,13.508474514945775,50.03795824946258,1
134.1920993971164,87.48259158714623,5,24.573888188007295,74.06765066206744,15.933284890125828,50.0890989721119,0
119.18257642006733,56.5043120065316,22,39.12640186775055,87.00915956260414,22.37152998614362,50.02642402438313,0
99.88443046160029,87.91315979645113,4,22.96355856459891,42.33929224858843,24.778227573357547,49.987058544837524,0
21.77959509930684,51.229345822940076,2,33.590998542678165,55.98260276460313,20.896842064321383,50.005030778822324,0
32.62801997324593,51.106177576449866,0,24.49780433631825,61.90883583331777,27.722189665370493,49.93992576153198,2
135.7975863937911,66.18051095747705,3,28.627612975481494,84.96301794623449,24.609722644416028,50.05010883275075,0
94.90006835234259,74.43215952023328,19,34.38319793889138,88.11307233045784,16.855913694285555,50.04928396600197,2
11.287587226328151,88.52037089038966,1,31.266492840660934,62.20576232481662,20.142182179312105,49.929103460077485,2
24.206016001244492,84.16476883032526,4,28.550036626562232,77.50142060710957,27.78924830763588,50.07559567649993,0
102.89024767512781,72.29513531883742,2,26.526768618639743,66.58305118822415,18.57504132729175,49.95383794789466,2
10.708621738470615,63.68133331408329,8,36.79319311417581,66.88914673706883,24.74420843939492,50.096451212187326,0
32.51312719844981,99.85622500788556,19,22.876287006296273,53.90497575331782,20.66431510769961,49.97658060280745,0
86.82273051132206,71.30906511179865,5,28.602057530596,50.847812293193975,16.558090831813995,49.9355768117469,1
106.86532767697706,72.56935121648377,17,38.075151435502846,54.40026729620206,7.255145862460593,49.97034402226913,0
101.27457633036407,58.181191059583455,5,36.91699100919935,67.81640036285397,12.779925584052844,49.988036065739436,1
41.39770332447837,89.74047743749647,18,28.018835249460935,41.45775930110445,29.03228474501147,49.91386155460766,2
109.70509098865502,84.68411128907442,11,35.26216727202616,85.36244721782029,19.732961498178,50.01564367624466,1
43.21487224955201,61.03848063943802,10,36.463216614177185,47.81418547748881,16.931861410169688,50.01952648797378,2
55.55595774229748,54.11905228079213,1,37.777748480072596,51.00443384356933,27.98869876584682,50.047786091069895,0
114.50879671652338,84.02496510373565,14,30.89011538098456,65.91380882238232,17.595353431123463,49.90583397845815,2
100.94860586661005,82.72556071405677,11,24.089217721094236,75.50573831686397,15.782475552522088,50.008247642886765,2
128.8912774691849,63.662976349910466,11,25.106181530078633,44.78645273721987,22.779325654506156,49.91058148665413,0
102.06580492204807,97.54317811252051,8,25.913893480832083,55.88473487735811,21.379968569596333,50.04022884399333,2
89.56320446696603,57.55289458904501,20,31.87604961619231,88.43373027871786,5.794800252252982,49.9111455971402,0
23.114467495932946,71.6167400521301,23,20.65619248257217,53.11714833904728,14.139248237223635,50.08234556966833,1
61.48021242832069,97.18079600837994,1,32.720849375599364,55.652507253157346,14.175463284587558,50.0404165133769,0
47.12833147544156,70.98636584630611,21,27.28708476856464,81.82492453090168,11.346735457300344,50.00147795301703,0
44.1585500730717,81.92629738320429,2,25.90483604979284,42.51072158452276,15.518804464567594,49.98830078465623,2
146.22147766534238,69.87971989813971,11,37.58993141456253,63.23065844044854,12.393221931814328,49.92613452608265,1
65.03368145334646,63.7107601174335,15,29.20004791161598,58.980838222583515,5.980364684135494,49.95819987791293,0
134.88651772479585,99.19888239799141,20,21.901060910653854,55.82933799543255,12.370994618240431,50.07379182100418,1
98.3594076396168,70.46670031575215,23,36.53493536052494,54.284979702238225,2.168308427195298,50.0808905623125,1
121.27358249583078,94.70496018395673,0,20.95282514873013,44.56870524302046,17.273575883232347,49.900149541674104,2
80.36919303472689,61.49773029455431,20,34.534984483363935,55.74129146758244,25.609636468233358,50.01882727829551,0
90.76654384769027,60.655235201254165,2,35.47812443541331,42.15262013578343,21.758612530636658,50.043860121805025,2
78.95247713464094,51.55670414422557,19,27.052052118577166,79.04819318222177,10.811821201623337,50.023749396491525,0
37.33401829172623,82.58334126879424,1,36.495757125555734,59.91138969790058,2.6121361673192456,49.91633595297327,1
111.14329613661074,68.42631718618806,8,30.31318811712907,62.19519161599558,6.064481976758122,49.94354497975978,0
49.30813074171981,93.21791249198185,18,29.265873065455935,84.67972932250657,16.364710214845072,49.95006805347628,0
13.404235300403538,73.66049533457786,14,20.90806562937385,72.90274919306103,6.211712501490986,50.06634492626102,1
100.36612142700349,98.40967139573608,17,25.800583872978116,40.402955167105986,16.319193338549024,49.99263988726178,1
34.79549511698686,59.27627578515606,10,38.620199417706,87.15874114806425,6.947970742916968,49.997365642388246,0
141.664201809408,93.43115839778054,22,27.83647926567,51.85722329888556,25.467716084282184,50.086978609310904,2
143.55000078036224,88.82984263958708,15,30.934010411135368,45.380709237992946,11.91814418521379,50.02741717777094,0
138.0810146308628,88.5460922322026,21,30.640433579685038,78.40640891904411,7.366518778334732,50.079733540310535,1
61.82221803576221,92.23916140584438,16,31.808621796453867,65.02386579333591,24.369785407411847,49.99130177106831,2
12.16392631404144,88.05119954714993,4,21.226619112865652,61.68852830090088,10.285168944163521,49.92988725170366,1
139.96459876228155,81.31101608157077,11,27.243525095974565,52.47515398413709,3.3446306351634583,50.08598711881482,1
69.945780764424,56.56224388411938,10,34.46256547765108,67.37357449311594,17.11228474210925,49.99174102313351,2
145.33167466611374,51.6263089745626,14,24.01120502145966,53.71923026012937,17.446926133139662,49.93632628437577,1
144.90679679249538,96.04239239078434,2,24.07156755092721,85.07915026435339,21.440870257072024,49.960479148060784,1
129.42132376543043,80.8325157260369,0,20.201812133780493,50.76022398665964,7.2065829962515675,49.91016051793779,1
51.222844889742,89.82686454880881,19,28.749638532164195,84.21775752278768,13.313140172767353,49.993660118291274,1
63.91368200426954,74.0761175756275,15,37.65468761346844,67.97027128636785,8.471037571279687,50.07062563438205,1
129.15913401235997,55.86540944811972,1,21.038018871746182,81.42440669476204,2.428612083470644,50.08671609120134,1
54.36908072187887,56.259289610127524,1,23.82237418992005,75.64229979304775,26.29841481047675,50.08652044150073,1
33.72898453605295,84.27826436144858,2,26.2016907668551,74.83475557183743,21.866094134650236,49.92504600512575,1
87.95217674416902,71.51529474497313,7,34.634494731284256,56.217290384752786,9.043891783764021,49.97641077650221,1
141.06166838250934,60.02623633501683,23,32.812711856051735,51.69484657361018,17.98118978615959,49.90564575193014,0
107.44417153449622,74.57972733707184,14,28.318878091637103,50.5443113840394,6.037913644034173,50.071033068994296,0
89.8085638125111,53.21044685375671,6,35.18137878516751,82.85958285297943,26.70709865387313,49.97175115240425,1
23.604709127907597,79.09857009571994,5,32.19262023313804,81.021341012951,3.447190300857309,50.02622340557845,0
96.10101173788377,63.449670221754886,8,37.92081599314438,62.02867640061537,0.11511436523402696,50.04297968761546,2
148.60753901459685,89.87795503185941,19,36.360534982773856,46.62023067482273,15.060245932175464,49.985968933948634,0
29.611762133113363,65.51809794617868,0,25.056272121784012,59.112612598872914,17.493834703586078,49.96128846731005,1
82.56615133092315,72.76100745409006,7,25.428771552684005,70.96717270684557,17.368959608874132,50.09244258202319,1
132.83223006991375,50.58102699540503,22,22.507129515847712,62.720157723997644,1.6353578231347887,50.092897645004776,0
113.70760648558863,53.62234438972794,22,26.73929451434913,79.00946342414974,9.421314207552975,49.957887273606005,1
